user_id,variant,converted,revenue,time_on_page_sec,events_count,bounce
c-02833,control,0,0.0,165.9,1,1
c-02834,control,0,0.0,135.1,5,0
c-02835,control,0,0.0,183.0,5,1
c-02836,control,0,0.0,143.4,3,0
c-02837,control,0,0.0,230.8,3,1
c-02838,control,0,0.0,180.0,4,1
c-02839,control,0,0.0,173.9,2,1
c-02840,control,0,0.0,203.7,7,1
c-02841,control,0,0.0,139.8,2,0
c-02842,control,0,0.0,128.4,5,0
c-02843,control,0,0.0,196.3,1,0
c-02844,control,0,0.0,136.0,2,0
c-02845,control,0,0.0,136.0,5,0
c-02846,control,0,0.0,213.5,3,1
c-02847,control,0,0.0,201.0,6,1
c-02848,control,0,0.0,129.8,1,0
c-02849,control,0,0.0,155.2,1,0
c-02850,control,0,0.0,143.9,3,0
c-02851,control,0,0.0,251.1,3,1
c-02852,control,0,0.0,216.2,6,1
c-02853,control,0,0.0,163.2,0,0
c-02854,control,0,0.0,203.0,2,0
c-02855,control,1,29.82,125.8,4,1
c-02856,control,0,0.0,153.1,2,0
c-02857,control,0,0.0,184.2,2,1
c-02858,control,0,0.0,198.1,3,0
c-02859,control,0,0.0,176.1,1,1
c-02860,control,0,0.0,189.9,3,1
c-02861,control,0,0.0,183.1,5,0
c-02862,control,0,0.0,173.5,3,0
c-02863,control,0,0.0,168.2,3,0
c-02864,control,0,0.0,162.9,4,0
c-02865,control,0,0.0,189.3,2,0
c-02866,control,0,0.0,196.4,1,0
c-02867,control,0,0.0,187.9,0,1
c-02868,control,1,77.27,132.9,2,0
c-02869,control,0,0.0,140.0,1,0
c-02870,control,0,0.0,196.0,6,1
c-02871,control,0,0.0,238.9,2,0
c-02872,control,0,0.0,186.1,2,0
c-02873,control,0,0.0,163.5,1,1
c-02874,control,0,0.0,189.0,2,1
c-02875,control,0,0.0,134.5,7,0
c-02876,control,0,0.0,232.4,3,1
c-02877,control,0,0.0,187.5,3,0
c-02878,control,0,0.0,153.2,5,0
c-02879,control,0,0.0,173.3,2,0
c-02880,control,0,0.0,158.9,1,0
c-02881,control,0,0.0,232.5,4,0
c-02882,control,0,0.0,171.9,6,0
c-02883,control,0,0.0,186.2,1,1
c-02884,control,0,0.0,202.9,0,0
c-02885,control,0,0.0,150.4,3,1
c-02886,control,0,0.0,187.7,3,0
c-02887,control,1,133.53,191.0,4,1
c-02888,control,0,0.0,117.8,2,0
c-02889,control,0,0.0,190.1,1,0
c-02890,control,0,0.0,178.2,8,1
c-02891,control,1,67.82,185.2,5,0
c-02892,control,0,0.0,181.4,2,1
c-02893,control,0,0.0,190.4,7,1
c-02894,control,1,46.93,233.5,3,1
c-02895,control,0,0.0,132.8,2,1
c-02896,control,1,40.27,166.3,2,1
c-02897,control,0,0.0,206.7,7,0
c-02898,control,0,0.0,199.2,4,1
c-02899,control,0,0.0,198.4,4,0
c-02900,control,0,0.0,290.1,4,0
c-02901,control,1,31.8,204.6,1,1
c-02902,control,0,0.0,225.2,3,0
c-02903,control,1,123.58,167.7,2,1
c-02904,control,0,0.0,140.3,5,1
c-02905,control,0,0.0,167.4,4,1
c-02906,control,1,44.93,208.5,2,0
c-02907,control,0,0.0,196.3,4,0
c-02908,control,1,126.73,196.1,4,0
c-02909,control,0,0.0,171.4,3,0
c-02910,control,0,0.0,165.0,5,1
c-02911,control,0,0.0,172.8,5,1
c-02912,control,0,0.0,209.0,3,1
c-02913,control,0,0.0,213.6,2,1
c-02914,control,0,0.0,139.8,5,1
c-02915,control,0,0.0,210.5,6,0
c-02916,control,0,0.0,154.0,2,0
c-02917,control,0,0.0,198.8,0,1
c-02918,control,0,0.0,172.3,1,1
c-02919,control,0,0.0,242.6,4,0
c-02920,control,1,91.57,163.3,2,0
c-02921,control,0,0.0,187.1,3,0
c-02922,control,0,0.0,204.3,3,1
c-02923,control,0,0.0,145.0,1,0
c-02924,control,0,0.0,177.1,5,1
c-02925,control,0,0.0,169.3,2,1
c-02926,control,0,0.0,159.4,2,1
c-02927,control,0,0.0,162.4,2,0
c-02928,control,0,0.0,224.5,4,1
c-02929,control,0,0.0,156.1,6,1
c-02930,control,0,0.0,202.7,3,0
c-02931,control,0,0.0,192.6,1,0
c-02932,control,0,0.0,124.1,7,0
c-02933,control,0,0.0,200.8,2,0
c-02934,control,0,0.0,123.5,6,0
c-02935,control,0,0.0,205.1,5,0
c-02936,control,0,0.0,159.7,3,1
c-02937,control,0,0.0,180.3,3,0
c-02938,control,0,0.0,128.2,4,0
c-02939,control,0,0.0,184.9,4,1
c-02940,control,1,22.35,217.1,6,1
c-02941,control,0,0.0,147.7,3,1
c-02942,control,0,0.0,155.7,2,1
c-02943,control,0,0.0,198.2,6,1
c-02944,control,0,0.0,199.2,6,0
c-02945,control,0,0.0,82.6,2,0
c-02946,control,0,0.0,260.6,1,0
c-02947,control,0,0.0,201.1,3,1
c-02948,control,1,36.25,207.9,2,0
c-02949,control,0,0.0,174.3,4,0
c-02950,control,0,0.0,105.8,1,0
c-02951,control,0,0.0,207.0,3,1
c-02952,control,0,0.0,157.4,4,0
c-02953,control,1,36.2,201.8,1,1
c-02954,control,0,0.0,171.2,0,1
c-02955,control,0,0.0,189.5,2,0
c-02956,control,0,0.0,149.0,0,1
c-02957,control,0,0.0,214.6,6,0
c-02958,control,0,0.0,132.5,2,0
c-02959,control,1,47.18,269.8,4,0
c-02960,control,0,0.0,269.5,5,1
c-02961,control,1,47.6,245.3,0,0
c-02962,control,0,0.0,231.0,2,1
c-02963,control,0,0.0,176.6,1,1
c-02964,control,0,0.0,226.7,1,0
c-02965,control,0,0.0,176.2,3,0
c-02966,control,0,0.0,117.9,3,0
c-02967,control,0,0.0,240.1,2,0
c-02968,control,0,0.0,225.2,4,1
c-02969,control,0,0.0,178.7,5,0
c-02970,control,0,0.0,131.0,1,1
c-02971,control,0,0.0,156.6,6,1
c-02972,control,0,0.0,107.2,5,0
c-02973,control,1,188.35,217.8,1,0
c-02974,control,0,0.0,115.9,5,1
c-02975,control,0,0.0,191.5,2,1
c-02976,control,0,0.0,146.3,2,0
c-02977,control,0,0.0,122.9,4,1
c-02978,control,0,0.0,189.5,2,1
c-02979,control,0,0.0,166.6,4,1
c-02980,control,0,0.0,213.5,3,1
c-02981,control,0,0.0,129.3,3,1
c-02982,control,0,0.0,149.7,3,1
c-02983,control,0,0.0,84.5,4,0
c-02984,control,0,0.0,92.6,1,1
c-02985,control,0,0.0,251.9,3,0
c-02986,control,0,0.0,263.3,4,1
c-02987,control,0,0.0,183.7,2,0
c-02988,control,0,0.0,147.0,4,1
c-02989,control,0,0.0,168.1,3,1
c-02990,control,0,0.0,214.9,2,1
c-02991,control,0,0.0,159.4,4,0
c-02992,control,0,0.0,189.5,0,1
c-02993,control,0,0.0,179.5,4,0
c-02994,control,0,0.0,157.2,4,0
c-02995,control,0,0.0,159.0,3,0
c-02996,control,0,0.0,191.7,3,1
c-02997,control,0,0.0,140.9,7,1
c-02998,control,1,30.12,198.1,5,0
c-02999,control,0,0.0,161.1,1,1
c-03000,control,0,0.0,185.1,0,0
c-03001,control,0,0.0,235.4,4,0
c-03002,control,0,0.0,173.3,2,1
c-03003,control,0,0.0,216.8,1,1
c-03004,control,0,0.0,108.3,3,1
c-03005,control,0,0.0,161.2,4,0
c-03006,control,0,0.0,181.1,2,0
c-03007,control,0,0.0,256.9,4,0
c-03008,control,0,0.0,101.6,3,1
c-03009,control,0,0.0,176.2,4,0
c-03010,control,0,0.0,238.3,6,0
c-03011,control,0,0.0,148.6,4,0
c-03012,control,0,0.0,171.5,5,0
c-03013,control,0,0.0,193.3,1,0
c-03014,control,0,0.0,187.4,2,1
c-03015,control,0,0.0,242.6,4,0
c-03016,control,1,54.22,197.9,0,0
c-03017,control,0,0.0,233.1,5,1
c-03018,control,0,0.0,165.6,6,0
c-03019,control,0,0.0,150.4,3,0
c-03020,control,0,0.0,171.0,3,1
c-03021,control,0,0.0,133.6,3,1
c-03022,control,0,0.0,199.3,5,1
c-03023,control,0,0.0,164.6,6,0
c-03024,control,0,0.0,153.1,3,1
c-03025,control,0,0.0,199.9,3,0
c-03026,control,0,0.0,134.3,2,0
c-03027,control,0,0.0,210.8,3,0
c-03028,control,0,0.0,160.9,3,0
c-03029,control,0,0.0,226.4,1,0
c-03030,control,0,0.0,164.3,2,0
c-03031,control,0,0.0,205.3,1,0
c-03032,control,0,0.0,187.2,4,0
c-03033,control,0,0.0,209.8,3,0
c-03034,control,1,64.55,184.4,3,0
c-03035,control,0,0.0,113.5,2,0
c-03036,control,0,0.0,220.4,2,1
c-03037,control,0,0.0,176.5,4,1
c-03038,control,0,0.0,211.6,3,0
c-03039,control,0,0.0,207.6,4,1
c-03040,control,0,0.0,149.1,1,1
c-03041,control,1,48.88,143.4,1,1
c-03042,control,0,0.0,206.2,0,0
c-03043,control,0,0.0,167.9,0,0
c-03044,control,0,0.0,217.5,3,1
c-03045,control,1,51.4,172.9,8,0
c-03046,control,0,0.0,220.9,3,1
c-03047,control,0,0.0,196.9,2,1
c-03048,control,1,30.56,191.5,2,0
c-03049,control,0,0.0,165.0,3,0
c-03050,control,0,0.0,189.3,1,0
c-03051,control,0,0.0,227.7,2,1
c-03052,control,0,0.0,177.8,3,1
c-03053,control,0,0.0,201.2,1,1
c-03054,control,0,0.0,181.9,6,0
c-03055,control,0,0.0,185.0,2,1
c-03056,control,0,0.0,248.9,3,0
c-03057,control,0,0.0,228.1,2,0
c-03058,control,0,0.0,183.2,4,0
c-03059,control,0,0.0,188.6,1,0
c-03060,control,0,0.0,151.9,3,0
c-03061,control,0,0.0,173.1,3,0
c-03062,control,0,0.0,192.4,3,0
c-03063,control,0,0.0,214.0,3,0
c-03064,control,0,0.0,210.0,5,0
c-03065,control,0,0.0,135.6,3,1
c-03066,control,0,0.0,219.1,3,0
c-03067,control,0,0.0,176.4,3,0
c-03068,control,0,0.0,140.5,1,0
c-03069,control,0,0.0,233.5,2,1
c-03070,control,0,0.0,238.5,4,0
c-03071,control,1,51.31,190.5,6,0
c-03072,control,0,0.0,208.4,3,1
c-03073,control,0,0.0,210.7,5,0
c-03074,control,0,0.0,235.8,3,0
c-03075,control,1,61.57,209.1,5,1
c-03076,control,0,0.0,126.9,5,0
c-03077,control,0,0.0,260.4,2,0
c-03078,control,0,0.0,222.6,1,0
c-03079,control,0,0.0,159.6,5,1
c-03080,control,0,0.0,138.8,1,0
c-03081,control,0,0.0,200.2,3,0
c-03082,control,0,0.0,168.9,2,0
c-03083,control,0,0.0,193.2,4,0
c-03084,control,0,0.0,209.7,0,0
c-03085,control,0,0.0,157.3,1,0
c-03086,control,0,0.0,135.4,1,0
c-03087,control,0,0.0,195.4,3,0
c-03088,control,0,0.0,158.7,3,1
c-03089,control,1,56.68,185.8,3,1
c-03090,control,0,0.0,126.3,3,0
c-03091,control,1,63.22,169.9,2,0
c-03092,control,0,0.0,208.6,6,1
c-03093,control,1,92.36,204.2,1,1
c-03094,control,0,0.0,148.5,3,0
c-03095,control,0,0.0,133.3,2,0
c-03096,control,0,0.0,180.6,4,0
c-03097,control,0,0.0,202.4,5,0
c-03098,control,0,0.0,196.2,2,0
c-03099,control,0,0.0,159.5,2,0
c-03100,control,1,74.56,191.9,3,1
c-03101,control,0,0.0,240.1,1,0
c-03102,control,1,50.51,188.2,5,0
c-03103,control,0,0.0,114.7,1,0
c-03104,control,0,0.0,188.1,4,1
c-03105,control,0,0.0,261.8,4,0
c-03106,control,0,0.0,128.5,5,1
c-03107,control,0,0.0,181.2,2,0
c-03108,control,0,0.0,170.9,3,0
c-03109,control,1,28.87,183.8,2,0
c-03110,control,0,0.0,187.8,7,1
c-03111,control,0,0.0,225.6,3,1
c-03112,control,0,0.0,183.4,5,0
c-03113,control,0,0.0,231.1,3,1
c-03114,control,0,0.0,175.3,2,0
c-03115,control,0,0.0,166.0,2,0
c-03116,control,0,0.0,153.2,4,0
c-03117,control,0,0.0,107.3,8,1
c-03118,control,0,0.0,191.0,7,1
c-03119,control,0,0.0,262.2,3,1
c-03120,control,0,0.0,198.3,6,1
c-03121,control,0,0.0,207.5,1,0
c-03122,control,0,0.0,163.5,4,1
c-03123,control,0,0.0,170.2,5,0
c-03124,control,0,0.0,219.4,4,1
c-03125,control,0,0.0,260.3,3,0
c-03126,control,0,0.0,239.5,0,0
c-03127,control,0,0.0,212.2,1,0
c-03128,control,0,0.0,181.4,1,0
c-03129,control,1,37.34,188.4,3,0
c-03130,control,0,0.0,149.9,3,1
c-03131,control,1,44.31,122.1,4,1
c-03132,control,0,0.0,134.9,3,0
c-03133,control,0,0.0,182.0,3,0
c-03134,control,0,0.0,168.3,3,1
c-03135,control,0,0.0,121.2,2,0
c-03136,control,0,0.0,178.5,2,0
c-03137,control,0,0.0,167.3,0,1
c-03138,control,0,0.0,133.1,4,1
c-03139,control,0,0.0,165.2,2,0
c-03140,control,0,0.0,167.2,4,1
c-03141,control,0,0.0,155.3,1,0
c-03142,control,1,54.79,217.1,3,1
c-03143,control,0,0.0,103.9,2,1
c-03144,control,0,0.0,100.6,3,0
c-03145,control,0,0.0,180.1,2,0
c-03146,control,0,0.0,183.8,1,1
c-03147,control,0,0.0,196.2,1,1
c-03148,control,0,0.0,158.4,4,1
c-03149,control,0,0.0,143.3,8,0
c-03150,control,0,0.0,179.7,2,0
c-03151,control,0,0.0,162.3,4,0
c-03152,control,0,0.0,242.0,4,0
c-03153,control,0,0.0,167.0,0,0
c-03154,control,0,0.0,177.9,1,0
c-03155,control,0,0.0,279.0,4,1
c-03156,control,0,0.0,172.2,2,0
c-03157,control,0,0.0,202.2,3,1
c-03158,control,1,39.44,205.9,3,0
c-03159,control,0,0.0,209.3,0,0
c-03160,control,1,32.1,191.6,4,0
c-03161,control,1,28.65,187.8,7,1
c-03162,control,0,0.0,184.0,0,1
c-03163,control,0,0.0,157.0,3,0
c-03164,control,0,0.0,193.0,0,1
c-03165,control,0,0.0,261.1,4,0
c-03166,control,0,0.0,228.4,0,0
c-03167,control,0,0.0,192.2,1,1
c-03168,control,0,0.0,214.2,3,0
c-03169,control,0,0.0,145.2,2,1
c-03170,control,1,23.27,169.6,3,1
c-03171,control,0,0.0,217.9,3,1
c-03172,control,0,0.0,239.5,2,0
c-03173,control,1,44.0,149.2,3,0
c-03174,control,0,0.0,160.7,0,1
c-03175,control,0,0.0,267.3,3,0
c-03176,control,0,0.0,183.9,3,0
c-03177,control,0,0.0,252.9,5,1
c-03178,control,0,0.0,188.3,4,1
c-03179,control,0,0.0,189.8,3,0
c-03180,control,1,25.25,167.8,1,1
c-03181,control,0,0.0,217.7,2,0
c-03182,control,0,0.0,234.3,5,1
c-03183,control,0,0.0,138.6,2,0
c-03184,control,0,0.0,165.9,2,0
c-03185,control,0,0.0,216.6,2,0
c-03186,control,0,0.0,174.8,2,0
c-03187,control,0,0.0,160.3,3,0
c-03188,control,0,0.0,220.4,5,1
c-03189,control,0,0.0,224.1,4,0
c-03190,control,0,0.0,162.0,1,1
c-03191,control,0,0.0,188.5,1,0
c-03192,control,0,0.0,131.7,4,0
c-03193,control,0,0.0,144.2,5,1
c-03194,control,0,0.0,185.0,7,1
c-03195,control,0,0.0,181.3,0,0
c-03196,control,0,0.0,141.3,8,0
c-03197,control,0,0.0,151.4,3,0
c-03198,control,0,0.0,137.4,3,1
c-03199,control,1,31.18,198.2,3,1
c-03200,control,0,0.0,101.3,3,1
c-03201,control,1,40.97,139.5,2,1
c-03202,control,1,26.81,105.5,0,1
c-03203,control,0,0.0,196.8,1,1
c-03204,control,1,58.03,107.9,5,1
c-03205,control,0,0.0,181.3,2,0
c-03206,control,0,0.0,245.6,2,0
c-03207,control,0,0.0,246.9,2,1
c-03208,control,0,0.0,107.8,0,1
c-03209,control,0,0.0,191.9,3,1
c-03210,control,0,0.0,140.4,3,0
c-03211,control,0,0.0,132.3,3,1
c-03212,control,0,0.0,175.5,6,0
c-03213,control,0,0.0,229.1,2,0
c-03214,control,0,0.0,204.0,4,0
c-03215,control,0,0.0,151.4,8,0
c-03216,control,0,0.0,208.2,1,0
c-03217,control,0,0.0,90.3,3,1
c-03218,control,0,0.0,149.9,1,1
c-03219,control,0,0.0,147.0,2,0
c-03220,control,0,0.0,183.1,3,0
c-03221,control,0,0.0,171.9,4,1
c-03222,control,0,0.0,174.3,2,1
c-03223,control,0,0.0,173.0,4,1
c-03224,control,0,0.0,180.9,1,0
c-03225,control,0,0.0,201.6,4,0
c-03226,control,0,0.0,186.0,6,1
c-03227,control,0,0.0,168.6,1,0
c-03228,control,0,0.0,196.1,4,1
c-03229,control,0,0.0,213.0,1,0
c-03230,control,0,0.0,157.8,5,1
c-03231,control,0,0.0,177.6,1,0
c-03232,control,0,0.0,226.5,1,0
c-03233,control,0,0.0,135.9,3,0
c-03234,control,0,0.0,252.2,6,0
c-03235,control,0,0.0,126.4,3,0
c-03236,control,1,68.24,166.2,4,0
c-03237,control,0,0.0,142.0,2,0
c-03238,control,0,0.0,267.5,2,0
c-03239,control,0,0.0,159.9,6,0
c-03240,control,0,0.0,160.0,1,0
c-03241,control,0,0.0,165.2,5,1
c-03242,control,1,38.2,183.8,4,0
c-03243,control,0,0.0,166.9,1,1
c-03244,control,0,0.0,174.7,3,0
c-03245,control,0,0.0,38.8,4,0
c-03246,control,0,0.0,182.3,3,1
c-03247,control,0,0.0,180.7,3,1
c-03248,control,0,0.0,221.5,1,1
c-03249,control,0,0.0,232.4,5,0
c-03250,control,1,40.18,172.5,2,0
c-03251,control,0,0.0,212.6,3,0
c-03252,control,0,0.0,135.9,2,0
c-03253,control,0,0.0,210.7,3,1
c-03254,control,0,0.0,157.1,2,0
c-03255,control,0,0.0,132.6,1,0
c-03256,control,0,0.0,172.6,1,0
c-03257,control,0,0.0,236.0,2,0
c-03258,control,0,0.0,187.2,2,0
c-03259,control,0,0.0,239.9,4,0
c-03260,control,0,0.0,150.1,2,1
c-03261,control,0,0.0,221.9,1,0
c-03262,control,0,0.0,153.9,1,0
c-03263,control,0,0.0,189.0,4,0
c-03264,control,0,0.0,188.7,2,0
c-03265,control,0,0.0,206.5,3,0
c-03266,control,0,0.0,190.0,2,1
c-03267,control,0,0.0,150.4,3,0
c-03268,control,1,62.29,215.2,2,0
c-03269,control,0,0.0,249.3,4,1
c-03270,control,1,35.47,156.6,2,0
c-03271,control,0,0.0,106.6,5,0
c-03272,control,0,0.0,200.0,2,1
c-03273,control,0,0.0,166.8,0,0
c-03274,control,0,0.0,174.8,5,0
c-03275,control,0,0.0,202.2,4,1
c-03276,control,0,0.0,161.7,2,1
c-03277,control,0,0.0,169.2,2,0
c-03278,control,0,0.0,176.0,3,1
c-03279,control,0,0.0,238.8,5,0
c-03280,control,0,0.0,181.2,6,1
c-03281,control,0,0.0,130.6,5,0
c-03282,control,0,0.0,132.2,7,0
c-03283,control,0,0.0,185.6,2,1
c-03284,control,0,0.0,134.8,4,0
c-03285,control,0,0.0,117.5,2,1
c-03286,control,0,0.0,205.4,5,0
c-03287,control,0,0.0,207.4,1,1
c-03288,control,0,0.0,165.3,1,0
c-03289,control,0,0.0,191.7,5,0
c-03290,control,0,0.0,187.5,7,0
c-03291,control,0,0.0,204.1,3,0
c-03292,control,0,0.0,204.2,4,1
c-03293,control,0,0.0,75.8,8,1
c-03294,control,0,0.0,170.4,4,1
c-03295,control,1,34.39,200.7,2,0
c-03296,control,0,0.0,163.6,2,0
c-03297,control,0,0.0,181.4,2,0
c-03298,control,0,0.0,210.0,1,1
c-03299,control,0,0.0,183.2,1,1
c-03300,control,1,83.8,240.3,4,0
c-03301,control,0,0.0,225.1,2,0
c-03302,control,0,0.0,175.3,6,0
c-03303,control,1,72.81,172.1,3,0
c-03304,control,0,0.0,66.0,3,0
c-03305,control,0,0.0,166.9,2,0
c-03306,control,0,0.0,125.9,5,1
c-03307,control,0,0.0,188.8,3,0
c-03308,control,0,0.0,186.1,6,0
c-03309,control,0,0.0,207.8,3,0
c-03310,control,1,64.12,235.9,3,0
c-03311,control,1,74.18,178.9,2,1
c-03312,control,0,0.0,271.2,6,1
c-03313,control,0,0.0,189.3,4,0
c-03314,control,0,0.0,127.6,3,0
c-03315,control,0,0.0,157.5,3,1
c-03316,control,0,0.0,165.1,4,1
c-03317,control,0,0.0,203.7,3,1
c-03318,control,0,0.0,142.1,0,0
c-03319,control,0,0.0,168.1,4,0
c-03320,control,0,0.0,173.6,3,0
c-03321,control,0,0.0,162.1,2,0
c-03322,control,0,0.0,212.5,3,1
c-03323,control,0,0.0,205.7,2,0
c-03324,control,0,0.0,226.7,1,0
c-03325,control,0,0.0,166.8,2,0
c-03326,control,0,0.0,228.1,2,0
c-03327,control,0,0.0,125.4,4,1
c-03328,control,0,0.0,124.5,3,0
c-03329,control,0,0.0,131.4,2,0
c-03330,control,1,20.09,180.4,3,1
c-03331,control,0,0.0,228.1,3,0
c-03332,control,0,0.0,155.9,4,0
c-03333,control,0,0.0,160.9,1,0
c-03334,control,0,0.0,171.4,6,0
c-03335,control,0,0.0,202.9,4,0
c-03336,control,0,0.0,160.9,3,1
c-03337,control,0,0.0,158.7,2,0
c-03338,control,0,0.0,126.2,1,1
c-03339,control,0,0.0,157.1,2,1
c-03340,control,0,0.0,227.1,2,0
c-03341,control,0,0.0,183.6,3,0
c-03342,control,0,0.0,150.4,4,0
c-03343,control,0,0.0,229.4,1,0
c-03344,control,0,0.0,156.6,2,0
c-03345,control,0,0.0,236.8,1,0
c-03346,control,0,0.0,236.1,2,0
c-03347,control,0,0.0,182.2,6,0
c-03348,control,0,0.0,120.1,3,0
c-03349,control,0,0.0,271.6,3,1
c-03350,control,0,0.0,195.5,3,0
c-03351,control,0,0.0,167.0,4,1
c-03352,control,0,0.0,218.2,1,0
c-03353,control,0,0.0,208.1,2,0
c-03354,control,0,0.0,232.4,4,1
c-03355,control,0,0.0,153.5,2,0
c-03356,control,0,0.0,192.7,1,1
c-03357,control,0,0.0,132.6,5,0
c-03358,control,0,0.0,206.7,2,0
c-03359,control,0,0.0,179.1,4,0
c-03360,control,0,0.0,191.2,4,0
c-03361,control,0,0.0,174.1,3,1
c-03362,control,0,0.0,170.0,3,0
c-03363,control,0,0.0,145.3,1,0
c-03364,control,0,0.0,211.6,4,0
c-03365,control,0,0.0,239.6,3,0
c-03366,control,0,0.0,157.7,1,0
c-03367,control,0,0.0,202.1,2,1
c-03368,control,0,0.0,197.3,1,1
c-03369,control,0,0.0,180.3,6,1
c-03370,control,0,0.0,118.9,2,0
c-03371,control,0,0.0,127.9,3,1
c-03372,control,0,0.0,148.8,4,1
c-03373,control,0,0.0,94.4,1,0
c-03374,control,0,0.0,236.3,1,1
c-03375,control,0,0.0,194.7,5,0
c-03376,control,0,0.0,178.8,4,0
c-03377,control,1,89.95,92.4,3,1
c-03378,control,0,0.0,107.0,0,0
c-03379,control,1,58.35,179.9,6,1
c-03380,control,0,0.0,258.8,4,1
c-03381,control,0,0.0,152.1,2,1
c-03382,control,1,77.08,214.6,5,1
c-03383,control,0,0.0,160.8,2,1
c-03384,control,0,0.0,182.2,2,0
c-03385,control,0,0.0,228.6,3,0
c-03386,control,0,0.0,166.2,1,1
c-03387,control,1,58.22,152.4,5,0
c-03388,control,0,0.0,236.7,2,0
c-03389,control,0,0.0,181.8,1,1
c-03390,control,0,0.0,223.6,1,0
c-03391,control,0,0.0,152.6,6,1
c-03392,control,1,50.0,236.3,4,0
c-03393,control,0,0.0,190.9,2,0
c-03394,control,0,0.0,197.4,3,1
c-03395,control,1,43.21,185.3,3,0
c-03396,control,0,0.0,159.8,1,1
c-03397,control,0,0.0,179.9,5,0
c-03398,control,0,0.0,162.3,4,0
c-03399,control,0,0.0,218.4,4,1
c-03400,control,0,0.0,171.9,2,0
c-03401,control,0,0.0,120.1,5,0
c-03402,control,0,0.0,112.8,4,0
c-03403,control,1,57.7,110.9,2,1
c-03404,control,0,0.0,204.7,2,1
c-03405,control,0,0.0,133.9,3,0
c-03406,control,0,0.0,192.0,2,0
c-03407,control,0,0.0,185.5,2,1
c-03408,control,0,0.0,177.4,2,1
c-03409,control,0,0.0,197.5,1,0
c-03410,control,0,0.0,186.3,3,1
c-03411,control,0,0.0,71.6,2,0
c-03412,control,0,0.0,167.1,1,0
c-03413,control,0,0.0,197.0,1,1
c-03414,control,0,0.0,245.6,4,1
c-03415,control,0,0.0,247.5,3,0
c-03416,control,0,0.0,125.5,2,1
c-03417,control,0,0.0,166.0,1,0
c-03418,control,0,0.0,117.4,3,1
c-03419,control,0,0.0,240.8,6,0
c-03420,control,0,0.0,220.5,6,1
c-03421,control,0,0.0,194.0,3,0
c-03422,control,0,0.0,186.6,3,0
c-03423,control,0,0.0,235.2,1,1
c-03424,control,0,0.0,228.5,2,0
c-03425,control,0,0.0,226.3,2,0
c-03426,control,0,0.0,198.3,1,1
c-03427,control,0,0.0,166.0,9,0
c-03428,control,1,42.51,210.7,5,1
c-03429,control,0,0.0,212.6,2,0
c-03430,control,0,0.0,172.4,1,0
c-03431,control,0,0.0,166.0,2,0
c-03432,control,1,72.28,225.3,3,0
c-03433,control,0,0.0,246.6,5,0
c-03434,control,0,0.0,150.0,5,0
c-03435,control,0,0.0,169.5,2,0
c-03436,control,0,0.0,194.0,3,0
c-03437,control,0,0.0,199.5,2,1
c-03438,control,0,0.0,159.1,3,0
c-03439,control,0,0.0,255.3,2,0
c-03440,control,0,0.0,196.9,7,0
c-03441,control,0,0.0,201.3,7,1
c-03442,control,0,0.0,250.4,5,0
c-03443,control,0,0.0,162.0,5,1
c-03444,control,0,0.0,176.5,4,0
c-03445,control,0,0.0,129.9,4,1
c-03446,control,0,0.0,173.1,3,0
c-03447,control,0,0.0,120.4,4,0
c-03448,control,0,0.0,209.9,3,0
c-03449,control,0,0.0,196.8,2,1
c-03450,control,0,0.0,168.9,3,0
c-03451,control,0,0.0,176.0,3,1
c-03452,control,0,0.0,210.5,3,0
c-03453,control,0,0.0,134.6,4,0
c-03454,control,1,23.95,188.2,0,1
c-03455,control,0,0.0,208.0,3,0
c-03456,control,1,38.33,108.7,2,1
c-03457,control,1,122.75,207.4,3,1
c-03458,control,0,0.0,113.0,4,0
c-03459,control,0,0.0,175.3,0,0
c-03460,control,0,0.0,133.5,2,0
c-03461,control,0,0.0,237.2,7,1
c-03462,control,0,0.0,133.7,1,0
c-03463,control,0,0.0,114.0,2,1
c-03464,control,0,0.0,185.3,3,0
c-03465,control,0,0.0,163.5,1,1
c-03466,control,0,0.0,119.8,2,1
c-03467,control,0,0.0,201.0,4,0
c-03468,control,0,0.0,100.3,2,1
c-03469,control,1,36.9,138.6,2,1
c-03470,control,0,0.0,157.0,2,0
c-03471,control,0,0.0,212.1,1,0
c-03472,control,0,0.0,231.8,5,0
c-03473,control,0,0.0,224.1,3,0
c-03474,control,0,0.0,173.9,3,0
c-03475,control,0,0.0,82.9,3,0
c-03476,control,0,0.0,195.6,4,0
c-03477,control,1,43.93,238.8,6,0
c-03478,control,1,32.88,229.4,3,0
c-03479,control,0,0.0,198.5,1,0
c-03480,control,0,0.0,132.4,3,0
c-03481,control,0,0.0,159.0,5,0
c-03482,control,0,0.0,257.4,1,0
c-03483,control,0,0.0,123.3,4,1
c-03484,control,0,0.0,134.1,4,1
c-03485,control,0,0.0,217.7,4,1
c-03486,control,0,0.0,162.8,1,1
c-03487,control,0,0.0,132.7,3,1
c-03488,control,0,0.0,241.1,3,1
c-03489,control,0,0.0,198.4,2,0
c-03490,control,0,0.0,164.7,3,1
c-03491,control,0,0.0,134.2,7,0
c-03492,control,0,0.0,261.9,3,1
c-03493,control,0,0.0,179.0,2,0
c-03494,control,0,0.0,235.9,1,1
c-03495,control,0,0.0,215.7,5,0
c-03496,control,0,0.0,159.2,4,1
c-03497,control,0,0.0,159.5,3,1
